"shot_id","shot_made_flag"
5206,0.539591658711433
5207,0.421967694759369
5220,0.578032304048538
5221,0.518619613647461
5224,0.481380383074284
5227,0.478140859305859
5229,0.521859143972397
5232,0.449638122320175
5240,0.550361877679825
5242,0.556524502038956
5243,0.443475494682789
5245,0.46771302819252
5248,0.532286968827248
5249,0.588040751218796
5254,0.411959249973297
5269,0.600498489737511
5272,0.399501505196095
5276,0.566723517179489
5286,0.433276480138302
5290,0.569209270477295
5308,0.430790731012821
5316,0.573329644203186
5318,0.426670356094837
5319,0.549208536148071
5320,0.450791460573673
5322,0.568788735866547
5324,0.431211266517639
5331,0.586819382309914
5336,0.413180620968342
5344,0.260648984164
5354,0.739351016283035
5356,0.418578272461891
5358,0.581421728730202
5361,0.576688638329506
5365,0.423311363458633
5370,0.565039194822311
5376,0.434960804879665
5383,0.52791589140892
5384,0.472084112167358
5385,0.389563273489475
5393,0.610436732769012
5397,0.622193390727043
5398,0.377806610763073
5402,0.570432505607605
5407,0.429567495584488
5409,0.601239797472954
5425,0.398760202229023
5428,0.701013072133064
5430,0.298986924886703
5442,0.597364045977593
5447,0.402635956704617
5470,0.597722086310387
5485,0.402277912795544
5493,0.573067358732223
5502,0.426932638287544
5504,0.500520638525486
5517,0.499479358792305
5522,0.605830068588257
5527,0.394169932305813
5528,0.612011989951134
5536,0.387988006174564
5545,0.566077606678009
5576,0.433922391235828
5577,0.498990951478481
5592,0.501009050905704
5594,0.586204050183296
5595,0.413795941770077
5596,0.59702481508255
5599,0.402975189387798
5606,0.58407054245472
5617,0.415929459035397
5625,0.421655017137527
5626,0.578344984054565
5627,0.435768642127514
5642,0.564231359362602
5659,0.569000836014748
5664,0.430999169051647
5666,0.0657618652656674
5671,0.934238133430481
5674,0.558928421139717
5677,0.441071576476097
5681,0.549470980167389
5683,0.450529024302959
5700,0.587673076987267
5713,0.412326923012733
5715,0.576143189668655
5718,0.423856817483902
5726,0.425288259387016
5738,0.574711744785309
5741,0.632417717576027
5743,0.367582284510136
5753,0.0632607221975923
5761,0.936739280819893
5789,0.572296320199966
5797,0.427703681886196
5803,0.563900888562202
5810,0.436099111139774
5813,0.464758169054985
5817,0.535241826176643
5818,0.603570474386215
5822,0.396429523825645
5829,0.559400728940964
5846,0.440599272847176
5847,0.58081557393074
5854,0.419184422492981
5858,0.60271085858345
5863,0.397289146184921
5869,0.619595382213593
5870,0.38040462076664
5876,0.581837292909622
5881,0.418162706196308
5901,0.0676392143592238
5922,0.93236078441143
5928,0.548595716357231
5933,0.451404273211956
5934,0.581121789813042
5946,0.418878208696842
5951,0.573517231345177
5955,0.426482770740986
5956,0.582683883309364
5965,0.417316115796566
5972,0.650363050103188
5981,0.34963694781065
5997,0.636405126452446
6005,0.363594874739647
6009,0.601220805644989
6010,0.398779191076756
6015,0.466733334362507
6039,0.533266666829586
6047,0.617920678257942
6051,0.382079325318336
6056,0.524587362706661
6061,0.475412638187408
6064,0.582450736761093
6065,0.417549261450768
6070,0.520001882612705
6085,0.479998118877411
6086,0.467081245183945
6091,0.532918757796288
6097,0.436216123402119
6099,0.563783880472183
6104,0.435506511330605
6108,0.564493486881256
6109,0.636325668096542
6124,0.36367433577776
6142,0.596601105928421
6144,0.403398892581463
6150,0.632620081305504
6154,0.367379920780659
6155,0.615748224854469
6156,0.384251772761345
6158,0.166931436136365
6159,0.833068559765816
6169,0.583742532134056
6170,0.416257471144199
6179,0.5928697681427
6184,0.407130228579044
6186,0.549307424426079
6204,0.450692571401596
6230,0.523397212922573
6231,0.476602784991264
6232,0.501104223430157
6235,0.498895779848099
6237,0.349457042813301
6239,0.650542959570885
6263,0.590902972817421
6265,0.409097031056881
6270,0.595143487453461
6271,0.404856510460377
6278,0.600191723108292
6279,0.399808274507523
6288,0.600953630805016
6294,0.399046375751495
6295,0.596780717372894
6302,0.403219282925129
6306,0.298398868888617
6322,0.701601126194
6324,0.671820733547211
6327,0.328179263174534
6331,0.563586792945862
6334,0.436413209438324
6338,0.524872964322567
6339,0.475127036571503
6362,0.462544618546963
6372,0.537455377280712
6375,0.60561142206192
6393,0.39438857883215
6394,0.652604179382324
6405,0.34739581733942
6406,0.584371023774147
6416,0.415628974437714
6421,0.465573883652687
6422,0.534426114559174
6440,0.58238688826561
6457,0.417613109946251
6460,0.614024312496185
6463,0.385975689291954
6474,0.594985731244087
6476,0.405014265477657
6477,0.574622259736061
6482,0.425377743244171
6488,0.599514538049698
6489,0.400485463738441
6494,0.568288371562958
6499,0.431711627542973
6507,0.165824727788568
6524,0.834175274968147
6527,0.53276314675808
6531,0.467236853837967
6536,0.617443429231644
6538,0.382556571960449
6542,0.845516356229782
6565,0.154483641311526
6584,0.588530213832855
6588,0.411469791829586
6597,0.576682816147804
6603,0.423317186534405
6609,0.606412943005562
6613,0.393587051033974
6622,0.585000098347664
6630,0.414999904334545
6637,0.559328733682632
6639,0.440671267807484
6640,0.571941755414009
6646,0.428058244287968
6647,0.555846477150917
6648,0.444153524637222
6669,0.484046791791916
6680,0.515953212082386
6681,0.613791230916977
6684,0.386208776831627
6693,0.375790986716747
6694,0.624209008812904
6704,0.393141410648823
6706,0.606858587861061
6710,0.414705152511597
6713,0.585294847488403
6718,0.570431790351868
6732,0.429568208158016
6737,0.404090949594974
6739,0.595909053683281
6742,0.607277561426163
6746,0.392722437977791
6753,0.591108426451683
6771,0.408891569674015
6784,0.581992741823196
6790,0.41800725877285
6795,0.569061238765717
6807,0.430938758552074
6808,0.652421859502792
6818,0.34757814258337
6823,0.605913117527962
6830,0.394086881577969
6831,0.568710911870003
6832,0.431289088129997
6836,0.608113182783127
6846,0.39188681781292
6850,0.53934934169054
6854,0.460650652647018
6868,0.443972860872746
6876,0.556027137041092
6877,0.696144050359726
6881,0.303855952322483
6882,0.730016530752182
6884,0.269983471930027
6886,0.46860748142004
6901,0.531392511725426
6910,0.619608090519905
6913,0.380391906499863
6914,0.546592460870743
6918,0.453407536745071
6930,0.831955283284187
6941,0.168044722527266
6944,0.421363665163517
6945,0.57863633275032
6947,0.594324427843094
6949,0.405675573050976
6952,0.60404886007309
6963,0.39595114082098
6964,0.577739609479904
6972,0.422260394692421
6979,0.650350312590599
6981,0.349649682343006
6988,0.0842775040119886
6990,0.915722492337227
6998,0.057665466144681
7004,0.942334539294243
7016,0.577624678611755
7027,0.422375319004059
7042,0.577423980236053
7056,0.42257602006197
7061,0.54979126393795
7069,0.450208734273911
7071,0.573562556505203
7088,0.426437444090843
7099,0.509820573031902
7108,0.490179432034492
7121,0.116211212649941
7125,0.883788788318634
7136,0.554909194111824
7149,0.445090806186199
7150,0.5718724411726
7151,0.428127559423447
7167,0.568290565609932
7177,0.431709433495998
7178,0.585547839403152
7183,0.414452162086964
7186,0.641988823413849
7190,0.35801117837429
7201,0.601479629278183
7202,0.398520369231701
7207,0.612081494927406
7213,0.387918507158756
7224,0.617666417360306
7225,0.382333582639694
7233,0.566217620074749
7239,0.433782387375832
7246,0.626090932488441
7248,0.373909064531326
7261,0.631084337830544
7264,0.368915665149689
7266,0.606215819716454
7274,0.393784178197384
7279,0.568983542323112
7293,0.431016457080841
7315,0.582552254199982
7322,0.417447749376297
7326,0.799213063120842
7341,0.200786942392588
7363,0.695497942566872
7365,0.304502057135105
7371,0.663889067769051
7377,0.336110933423042
7393,0.616461492776871
7405,0.38353850632906
7410,0.557250892519951
7434,0.442749108970165
7438,0.587122738361359
7447,0.41287726432085
7450,0.62468873500824
7452,0.375311263501644
7453,0.620407116413116
7455,0.379592886269093
7456,0.668005423545837
7457,0.331994579434395
7466,0.565443576574326
7470,0.434556421339512
7474,0.573457938432693
7487,0.426542060375214
7488,0.650968580245972
7492,0.349031417965889
7496,0.554857996702194
7501,0.44514200180769
7505,0.565727871060371
7512,0.434272124767303
7526,0.571246474385262
7536,0.428753530085087
7538,0.618670170307159
7539,0.381329823732376
7544,0.565973154902458
7554,0.434026846289635
7564,0.498346839845181
7566,0.501653158962727
7580,0.497498373687267
7581,0.502501620948315
7584,0.585077333450317
7587,0.414922663867474
7589,0.42551159709692
7590,0.574488404393196
7594,0.451980777084827
7597,0.548019225597382
7602,0.548175826072693
7603,0.451824171543121
7605,0.595897805094719
7609,0.40410219013691
7613,0.151483728438616
7619,0.848516272902489
7625,0.61471376657486
7626,0.385286231637001
7636,0.566939910650253
7639,0.433060092628002
7641,0.614080237746239
7643,0.385919759571552
7644,0.118590221181512
7657,0.881409779191017
7661,0.654658641815186
7666,0.345341359376907
7673,0.620252484083176
7683,0.379747514724731
7685,0.61766368329525
7699,0.382336315214634
7704,0.630374854207039
7705,0.3696251475811
7708,0.475708985626698
7728,0.524291016459465
7733,0.0834963881969452
7741,0.916503608822823
7743,0.0731398050487042
7745,0.926860191822052
7754,0.609490841031075
7756,0.390509162545204
7757,0.522470941543579
7770,0.477529061436653
7773,0.556687114238739
7774,0.443312882781029
7776,0.0657679184526205
7777,0.934232079386711
7778,0.463887557089329
7781,0.536112440228462
7784,0.465753108263016
7789,0.534246889948845
7794,0.450711082816124
7799,0.549288918375969
7801,0.412001560628414
7818,0.587998435497284
7823,0.576677362918854
7828,0.42332263469696
7832,0.621649172902107
7839,0.378350823223591
7851,0.0789470073580742
7856,0.921052995324135
7868,0.571846014261246
7869,0.428153985142708
7872,0.567065578103065
7874,0.432934421002865
7878,0.500042917132378
7888,0.499957084953785
7913,0.62919785797596
7923,0.370802136957645
7925,0.571069138050079
7926,0.42893086284399
7938,0.0462099912390113
7942,0.95378999710083
7945,0.456979511678219
7954,0.543020489215851
7963,0.575769450068474
7969,0.424230552017689
7970,0.575579538941383
7977,0.424420450925827
7981,0.579355112910271
7990,0.420644887089729
8020,0.0666087229177356
8023,0.933391276597977
8025,0.559753212332726
8034,0.440246792435646
8039,0.565307601094246
